,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
5063,5064,2462,2024-03-08,Tablet,Accessories,14,1359.72,Debit Card,Cancelled,Mumbai,19036.08,2024,3,8
5075,5076,7322,2024-03-19,Watch,Clothing,7,1144.33,Cash,Completed,Kolkata,8010.31,2024,3,19
5093,5094,4624,2024-03-19,Mobile,Home Appliances,1,732.36,Credit Card,Completed,Hyderabad,732.36,2024,3,19
5213,5214,6187,2024-03-02,Laptop,Home Appliances,6,1323.41,UPI,Completed,Hyderabad,7940.46,2024,3,2
5248,5249,5493,2024-03-13,Tablet,Clothing,5,111.41,PayPal,Completed,Hyderabad,557.05,2024,3,13
5250,5251,2133,2024-03-20,Tablet,Home Appliances,9,1158.81,Cash,Completed,Mumbai,10429.29,2024,3,20
5268,5269,6823,2024-03-01,Tablet,Clothing,11,36.89,UPI,Completed,Pune,405.79,2024,3,1
5296,5297,7604,2024-03-30,TV,Home Appliances,2,1514.75,Cash,Completed,Pune,3029.5,2024,3,30
5330,5331,4174,2024-03-22,Mobile,Electronics,9,705.8,UPI,Completed,Pune,6352.2,2024,3,22
5410,5411,3905,2024-03-25,Tablet,Clothing,9,819.79,PayPal,Completed,Chennai,7378.11,2024,3,25
5466,5467,6091,2024-03-27,Tablet,Clothing,4,1568.88,UPI,Completed,Pune,6275.52,2024,3,27
5472,5473,6499,2024-03-09,TV,Electronics,21,1263.68,PayPal,Completed,Mumbai,26537.28,2024,3,9
5573,5574,6367,2024-03-24,Shoes,Accessories,12,1779.37,Cash,Cancelled,Bangalore,21352.44,2024,3,24
5579,5580,9119,2024-03-02,Shoes,Home Appliances,16,2205.18,PayPal,Completed,Kolkata,35282.88,2024,3,2
5596,5597,1231,2024-03-03,Shoes,Accessories,1,1800.02,Credit Card,Completed,Mumbai,1800.02,2024,3,3
5602,5603,7401,2024-03-02,Shoes,Accessories,8,1389.95,Credit Card,Completed,Pune,11119.6,2024,3,2
5624,5625,5620,2024-03-05,Camera,Electronics,8,691.51,Credit Card,Completed,Hyderabad,5532.08,2024,3,5
5635,5636,1004,2024-03-11,Shoes,Electronics,18,71.21,UPI,Completed,Kolkata,1281.78,2024,3,11
5647,5648,4159,2024-03-08,Mobile,Home Appliances,1,216.77,Debit Card,Completed,Delhi,216.77,2024,3,8
5651,5652,6307,2024-03-04,Shoes,Home Appliances,13,1346.92,Debit Card,Completed,Hyderabad,17509.96,2024,3,4
5674,5675,6356,2024-03-01,Shoes,Home Appliances,17,2165.7,Cash,Cancelled,Chennai,36816.9,2024,3,1
5687,5688,9075,2024-03-20,Camera,Home Appliances,15,2184.52,UPI,Completed,Bangalore,32767.8,2024,3,20
5694,5695,3803,2024-03-20,TV,Accessories,22,1896.64,PayPal,Completed,Bangalore,41726.08,2024,3,20
5702,5703,3415,2024-03-07,Headphones,Electronics,13,2375.33,Credit Card,Completed,Delhi,30879.29,2024,3,7
5716,5717,7821,2024-03-10,Headphones,Clothing,6,200.35,Credit Card,Completed,Hyderabad,1202.1,2024,3,10
5762,5763,1835,2024-03-16,TV,Electronics,20,921.81,UPI,Completed,Kolkata,18436.2,2024,3,16
5775,5776,6580,2024-03-06,Watch,Accessories,15,1813.42,Cash,Completed,Mumbai,27201.3,2024,3,6
5807,5808,1364,2024-03-03,TV,Clothing,2,2405.26,UPI,Completed,Kolkata,4810.52,2024,3,3
5836,5837,8338,2024-03-30,Shoes,Electronics,13,2042.05,Debit Card,Completed,Mumbai,26546.65,2024,3,30
5856,5857,9347,2024-03-13,Shoes,Electronics,20,629.43,Credit Card,Completed,Delhi,12588.6,2024,3,13
5862,5863,4497,2024-03-06,TV,Home Appliances,15,1967.29,UPI,Cancelled,Mumbai,29509.35,2024,3,6
5884,5885,4625,2024-03-30,Camera,Electronics,8,2333.16,Credit Card,Cancelled,Kolkata,18665.28,2024,3,30
5888,5889,9449,2024-03-04,Camera,Clothing,2,255.3,UPI,Cancelled,Bangalore,510.6,2024,3,4
5948,5949,7856,2024-03-17,Mobile,Clothing,19,256.33,Credit Card,Completed,Hyderabad,4870.27,2024,3,17
5965,5966,8630,2024-03-26,Mobile,Electronics,3,224.01,UPI,Completed,Chennai,672.03,2024,3,26
5975,5976,7606,2024-03-22,Mobile,Electronics,17,182.71,Credit Card,Completed,Bangalore,3106.07,2024,3,22
6018,6019,9501,2024-03-07,Camera,Accessories,7,1741.93,Credit Card,Completed,Hyderabad,12193.51,2024,3,7
6065,6066,7559,2024-03-17,Tablet,Clothing,4,1714.87,Debit Card,Completed,Hyderabad,6859.48,2024,3,17
6106,6107,4385,2024-03-11,Mobile,Accessories,7,1554.13,PayPal,Completed,Mumbai,10878.91,2024,3,11
6123,6124,9540,2024-03-06,Laptop,Electronics,1,2301.44,UPI,Completed,Pune,2301.44,2024,3,6
6133,6134,6322,2024-03-22,Camera,Electronics,17,2423.35,Cash,Completed,Chennai,41196.95,2024,3,22
6182,6183,4749,2024-03-20,Watch,Electronics,14,2275.71,UPI,Completed,Mumbai,31859.94,2024,3,20
6199,6200,8759,2024-03-22,Tablet,Accessories,2,1971.23,Credit Card,Completed,Pune,3942.46,2024,3,22
6202,6203,1838,2024-03-16,Watch,Accessories,18,1388.77,PayPal,Completed,Kolkata,24997.86,2024,3,16
6226,6227,7985,2024-03-08,Watch,Clothing,13,1856.48,Cash,Completed,Mumbai,24134.24,2024,3,8
6261,6262,2603,2024-03-29,Camera,Clothing,21,749.41,UPI,Cancelled,Pune,15737.61,2024,3,29
6270,6271,3208,2024-03-27,Shoes,Clothing,23,1645.33,Debit Card,Completed,Kolkata,37842.59,2024,3,27
6272,6273,1175,2024-03-15,Headphones,Home Appliances,15,1629.5,PayPal,Completed,Kolkata,24442.5,2024,3,15
6287,6288,3040,2024-03-25,Laptop,Home Appliances,20,310.46,Credit Card,Completed,Chennai,6209.2,2024,3,25
6305,6306,3431,2024-03-19,Mobile,Home Appliances,17,1878.33,UPI,Completed,Bangalore,31931.61,2024,3,19
6345,6346,4720,2024-03-07,Tablet,Accessories,17,54.55,PayPal,Cancelled,Kolkata,927.35,2024,3,7
6386,6387,6419,2024-03-09,Camera,Home Appliances,2,25.53,Cash,Completed,Chennai,51.06,2024,3,9
6400,6401,1767,2024-03-04,TV,Electronics,2,1972.08,UPI,Completed,Kolkata,3944.16,2024,3,4
6419,6420,9788,2024-03-05,TV,Clothing,15,728.92,Debit Card,Cancelled,Chennai,10933.8,2024,3,5
6441,6442,7870,2024-03-17,Camera,Accessories,23,98.74,Credit Card,Cancelled,Delhi,2271.02,2024,3,17
6442,6443,9159,2024-03-20,Tablet,Clothing,2,454.02,Credit Card,Completed,Bangalore,908.04,2024,3,20
6473,6474,7789,2024-03-04,Tablet,Electronics,15,2029.05,Debit Card,Completed,Chennai,30435.75,2024,3,4
6479,6480,2095,2024-03-14,Laptop,Accessories,21,752.6,UPI,Completed,Pune,15804.6,2024,3,14
6498,6499,1078,2024-03-24,Camera,Clothing,24,2281.25,Credit Card,Completed,Chennai,54750.0,2024,3,24
6559,6560,3686,2024-03-30,Camera,Accessories,1,1196.14,Cash,Returned,Chennai,1196.14,2024,3,30
6581,6582,7363,2024-03-17,Laptop,Home Appliances,23,751.42,PayPal,Completed,Chennai,17282.66,2024,3,17
6592,6593,3739,2024-03-30,Watch,Home Appliances,18,1877.68,UPI,Completed,Delhi,33798.24,2024,3,30
6602,6603,6442,2024-03-11,TV,Accessories,7,1234.39,Credit Card,Completed,Bangalore,8640.73,2024,3,11
6614,6615,7830,2024-03-27,Tablet,Clothing,1,2220.31,UPI,Cancelled,Hyderabad,2220.31,2024,3,27
6626,6627,1331,2024-03-25,Mobile,Electronics,19,2480.71,Cash,Returned,Chennai,47133.49,2024,3,25
6675,6676,5439,2024-03-04,Mobile,Clothing,21,1215.99,PayPal,Completed,Mumbai,25535.79,2024,3,4
6689,6690,7952,2024-03-27,Mobile,Electronics,8,2038.46,Credit Card,Returned,Mumbai,16307.68,2024,3,27
6711,6712,4513,2024-03-10,Shoes,Electronics,1,801.08,PayPal,Completed,Hyderabad,801.08,2024,3,10
6736,6737,4690,2024-03-10,Watch,Accessories,13,662.97,UPI,Completed,Delhi,8618.61,2024,3,10
6737,6738,4435,2024-03-28,Tablet,Home Appliances,15,1299.2,Cash,Completed,Chennai,19488.0,2024,3,28
6772,6773,3800,2024-03-10,TV,Accessories,4,2128.25,UPI,Completed,Kolkata,8513.0,2024,3,10
6786,6787,6599,2024-03-07,Headphones,Electronics,20,93.42,UPI,Completed,Bangalore,1868.4,2024,3,7
6820,6821,4308,2024-03-23,Shoes,Clothing,2,299.1,PayPal,Returned,Delhi,598.2,2024,3,23
6824,6825,7404,2024-03-11,Shoes,Home Appliances,12,1335.37,PayPal,Completed,Delhi,16024.44,2024,3,11
6857,6858,3220,2024-03-10,Shoes,Accessories,20,1967.77,PayPal,Completed,Mumbai,39355.4,2024,3,10
7002,7003,2054,2024-03-02,Headphones,Electronics,13,248.87,UPI,Completed,Mumbai,3235.31,2024,3,2
7013,7014,9613,2024-03-12,Laptop,Electronics,1,870.42,Cash,Cancelled,Kolkata,870.42,2024,3,12
7021,7022,3650,2024-03-12,Headphones,Accessories,9,2296.44,UPI,Completed,Hyderabad,20667.96,2024,3,12
7037,7038,7671,2024-03-29,Camera,Clothing,1,2354.29,PayPal,Completed,Bangalore,2354.29,2024,3,29
7048,7049,4403,2024-03-26,Camera,Clothing,5,1852.53,Debit Card,Completed,Kolkata,9262.65,2024,3,26
7052,7053,5009,2024-03-08,Headphones,Clothing,10,2310.92,Cash,Completed,Kolkata,23109.2,2024,3,8
7053,7054,3735,2024-03-08,Headphones,Clothing,5,1869.65,UPI,Completed,Chennai,9348.25,2024,3,8
7086,7087,5134,2024-03-14,Headphones,Electronics,16,1188.1,UPI,Completed,Mumbai,19009.6,2024,3,14
7108,7109,3224,2024-03-18,Camera,Electronics,19,258.29,Credit Card,Completed,Kolkata,4907.51,2024,3,18
7116,7117,5584,2024-03-16,Mobile,Home Appliances,16,1133.71,PayPal,Completed,Hyderabad,18139.36,2024,3,16
7132,7133,3686,2024-03-06,Headphones,Accessories,12,1847.39,Cash,Returned,Hyderabad,22168.68,2024,3,6
7164,7165,6755,2024-03-07,Headphones,Home Appliances,3,1073.25,Cash,Completed,Pune,3219.75,2024,3,7
7186,7187,5260,2024-03-26,Shoes,Electronics,6,2167.17,Cash,Completed,Bangalore,13003.02,2024,3,26
7220,7221,7611,2024-03-28,Headphones,Clothing,5,972.51,PayPal,Completed,Bangalore,4862.55,2024,3,28
7233,7234,2102,2024-03-27,Shoes,Clothing,24,1129.97,PayPal,Completed,Bangalore,27119.28,2024,3,27
7273,7274,8001,2024-03-05,Tablet,Clothing,13,2016.56,UPI,Cancelled,Mumbai,26215.28,2024,3,5
7282,7283,5005,2024-03-02,Shoes,Clothing,15,2222.87,UPI,Completed,Bangalore,33343.05,2024,3,2
7283,7284,4241,2024-03-27,Headphones,Electronics,16,2007.74,Debit Card,Completed,Chennai,32123.84,2024,3,27
7334,7335,3711,2024-03-28,Headphones,Accessories,3,1042.51,PayPal,Completed,Kolkata,3127.53,2024,3,28
7342,7343,5944,2024-03-23,Camera,Electronics,3,2320.12,UPI,Cancelled,Chennai,6960.36,2024,3,23
7355,7356,5480,2024-03-14,Tablet,Clothing,8,1887.49,UPI,Completed,Chennai,15099.92,2024,3,14
7376,7377,1145,2024-03-21,Laptop,Accessories,5,809.81,Credit Card,Cancelled,Chennai,4049.05,2024,3,21
7390,7391,5287,2024-03-28,Mobile,Accessories,18,2240.25,Credit Card,Cancelled,Hyderabad,40324.5,2024,3,28
7426,7427,3107,2024-03-05,Watch,Accessories,12,1955.96,Debit Card,Returned,Mumbai,23471.52,2024,3,5
7444,7445,1818,2024-03-16,Mobile,Clothing,24,2242.51,Credit Card,Completed,Hyderabad,53820.24,2024,3,16
7449,7450,2129,2024-03-23,Watch,Accessories,22,1804.35,Debit Card,Completed,Mumbai,39695.7,2024,3,23
7450,7451,2702,2024-03-05,TV,Clothing,24,867.81,Cash,Completed,Delhi,20827.44,2024,3,5
7492,7493,4201,2024-03-17,Watch,Home Appliances,2,1048.43,UPI,Cancelled,Hyderabad,2096.86,2024,3,17
7494,7495,1583,2024-03-09,Headphones,Electronics,3,661.8,UPI,Completed,Kolkata,1985.4,2024,3,9
7520,7521,7620,2024-03-09,Laptop,Accessories,3,1562.15,Cash,Completed,Hyderabad,4686.45,2024,3,9
7538,7539,9859,2024-03-11,Laptop,Clothing,6,42.9,Credit Card,Completed,Pune,257.4,2024,3,11
7539,7540,8586,2024-03-12,Tablet,Clothing,12,2100.44,PayPal,Completed,Kolkata,25205.28,2024,3,12
7549,7550,7521,2024-03-21,Camera,Home Appliances,17,1824.31,Cash,Completed,Mumbai,31013.27,2024,3,21
7557,7558,3185,2024-03-08,Laptop,Clothing,10,222.48,UPI,Completed,Chennai,2224.8,2024,3,8
7575,7576,6255,2024-03-30,Tablet,Electronics,9,2068.12,Debit Card,Completed,Mumbai,18613.08,2024,3,30
7577,7578,1002,2024-03-28,Laptop,Accessories,21,1406.45,Debit Card,Completed,Kolkata,29535.45,2024,3,28
7656,7657,9749,2024-03-13,Shoes,Accessories,24,510.96,Debit Card,Completed,Delhi,12263.04,2024,3,13
7677,7678,3709,2024-03-14,Laptop,Electronics,16,2434.0,Debit Card,Completed,Chennai,38944.0,2024,3,14
7697,7698,3689,2024-03-23,Mobile,Home Appliances,11,2091.77,Credit Card,Completed,Chennai,23009.47,2024,3,23
7706,7707,4621,2024-03-25,TV,Home Appliances,3,1332.28,Credit Card,Completed,Chennai,3996.84,2024,3,25
7714,7715,2645,2024-03-01,Shoes,Clothing,21,252.63,Credit Card,Completed,Mumbai,5305.23,2024,3,1
7726,7727,6611,2024-03-13,Watch,Electronics,2,933.71,Cash,Returned,Bangalore,1867.42,2024,3,13
7751,7752,2423,2024-03-28,Headphones,Accessories,15,1782.19,UPI,Completed,Pune,26732.85,2024,3,28
7810,7811,2181,2024-03-22,Mobile,Home Appliances,13,1674.84,Cash,Completed,Chennai,21772.92,2024,3,22
7816,7817,6939,2024-03-13,Mobile,Clothing,19,1177.64,UPI,Completed,Mumbai,22375.16,2024,3,13
7833,7834,3513,2024-03-25,Shoes,Electronics,19,904.22,UPI,Completed,Delhi,17180.18,2024,3,25
7847,7848,4873,2024-03-12,TV,Home Appliances,1,237.35,UPI,Returned,Kolkata,237.35,2024,3,12
7857,7858,5830,2024-03-10,Shoes,Home Appliances,8,1867.96,Debit Card,Completed,Kolkata,14943.68,2024,3,10
7910,7911,6769,2024-03-12,Laptop,Clothing,10,576.88,PayPal,Completed,Delhi,5768.8,2024,3,12
7928,7929,1986,2024-03-30,Mobile,Home Appliances,17,1041.51,Debit Card,Completed,Mumbai,17705.67,2024,3,30
7937,7938,9027,2024-03-25,Shoes,Clothing,16,539.15,Credit Card,Cancelled,Pune,8626.4,2024,3,25
7940,7941,6448,2024-03-05,Watch,Electronics,18,1709.71,Debit Card,Returned,Chennai,30774.78,2024,3,5
7950,7951,6830,2024-03-27,Headphones,Home Appliances,10,184.52,Credit Card,Cancelled,Mumbai,1845.2,2024,3,27
7955,7956,7310,2024-03-29,Mobile,Accessories,3,704.98,Credit Card,Completed,Kolkata,2114.94,2024,3,29
7961,7962,8928,2024-03-18,Mobile,Clothing,11,1813.32,Credit Card,Completed,Delhi,19946.52,2024,3,18
7971,7972,3506,2024-03-10,Camera,Home Appliances,19,453.75,Cash,Completed,Hyderabad,8621.25,2024,3,10
7997,7998,2751,2024-03-06,Camera,Electronics,15,181.22,PayPal,Completed,Kolkata,2718.3,2024,3,6
8011,8012,4216,2024-03-24,Shoes,Clothing,24,1890.64,UPI,Completed,Pune,45375.36,2024,3,24
8028,8029,4219,2024-03-10,Watch,Home Appliances,13,282.42,PayPal,Completed,Mumbai,3671.46,2024,3,10
8050,8051,2845,2024-03-17,TV,Accessories,24,1652.32,Credit Card,Completed,Hyderabad,39655.68,2024,3,17
8053,8054,8069,2024-03-12,Watch,Clothing,15,1028.96,Credit Card,Completed,Pune,15434.4,2024,3,12
8078,8079,7823,2024-03-24,Watch,Home Appliances,13,169.93,Credit Card,Returned,Mumbai,2209.09,2024,3,24
8086,8087,3685,2024-03-26,Laptop,Clothing,4,1675.9,UPI,Completed,Chennai,6703.6,2024,3,26
8107,8108,8690,2024-03-22,Tablet,Home Appliances,23,213.61,Cash,Completed,Delhi,4913.03,2024,3,22
8121,8122,7005,2024-03-03,Mobile,Electronics,9,416.75,Cash,Completed,Pune,3750.75,2024,3,3
8151,8152,5608,2024-03-16,Tablet,Electronics,21,1489.67,PayPal,Completed,Bangalore,31283.07,2024,3,16
8152,8153,8234,2024-03-20,TV,Home Appliances,17,83.87,UPI,Completed,Pune,1425.79,2024,3,20
8159,8160,7129,2024-03-03,Laptop,Home Appliances,19,60.19,Cash,Completed,Mumbai,1143.61,2024,3,3
8192,8193,1864,2024-03-20,Headphones,Electronics,23,380.2,Cash,Completed,Chennai,8744.6,2024,3,20
8225,8226,6024,2024-03-13,Headphones,Clothing,20,1305.43,Debit Card,Completed,Kolkata,26108.6,2024,3,13
8262,8263,4695,2024-03-28,Headphones,Accessories,23,2018.15,Debit Card,Completed,Kolkata,46417.45,2024,3,28
8280,8281,7633,2024-03-26,Mobile,Electronics,1,552.95,Cash,Completed,Pune,552.95,2024,3,26
8294,8295,5099,2024-03-12,TV,Electronics,2,595.87,Debit Card,Completed,Bangalore,1191.74,2024,3,12
8322,8323,6914,2024-03-18,Camera,Home Appliances,1,477.92,Credit Card,Completed,Delhi,477.92,2024,3,18
8330,8331,9118,2024-03-09,Camera,Home Appliances,3,1121.01,UPI,Completed,Hyderabad,3363.03,2024,3,9
8407,8408,5102,2024-03-21,Shoes,Clothing,21,1947.87,Credit Card,Completed,Bangalore,40905.27,2024,3,21
8414,8415,9457,2024-03-02,Shoes,Accessories,14,224.73,Cash,Completed,Hyderabad,3146.22,2024,3,2
8418,8419,2004,2024-03-30,Mobile,Home Appliances,20,2417.52,UPI,Completed,Chennai,48350.4,2024,3,30
8491,8492,3768,2024-03-19,TV,Clothing,3,654.32,PayPal,Completed,Delhi,1962.96,2024,3,19
8515,8516,6697,2024-03-10,Watch,Home Appliances,8,465.29,Debit Card,Completed,Kolkata,3722.32,2024,3,10
8542,8543,6794,2024-03-07,Shoes,Accessories,7,1811.94,Credit Card,Completed,Pune,12683.58,2024,3,7
8560,8561,6205,2024-03-19,Tablet,Accessories,1,388.13,UPI,Cancelled,Kolkata,388.13,2024,3,19
8595,8596,9050,2024-03-02,Headphones,Accessories,12,2007.02,Debit Card,Completed,Bangalore,24084.24,2024,3,2
8607,8608,3314,2024-03-16,Mobile,Home Appliances,5,1507.71,Cash,Completed,Bangalore,7538.55,2024,3,16
8627,8628,8423,2024-03-27,Camera,Clothing,7,510.47,Debit Card,Completed,Bangalore,3573.29,2024,3,27
8638,8639,1889,2024-03-16,Headphones,Home Appliances,16,1472.9,Debit Card,Returned,Chennai,23566.4,2024,3,16
8660,8661,5261,2024-03-12,Camera,Clothing,15,1934.41,Credit Card,Completed,Hyderabad,29016.15,2024,3,12
8664,8665,2115,2024-03-20,Laptop,Electronics,15,1289.9,Credit Card,Completed,Bangalore,19348.5,2024,3,20
8695,8696,5330,2024-03-20,Headphones,Electronics,1,1966.03,Cash,Completed,Mumbai,1966.03,2024,3,20
8697,8698,4109,2024-03-15,Camera,Clothing,7,539.92,Credit Card,Completed,Chennai,3779.44,2024,3,15
8703,8704,9904,2024-03-13,TV,Accessories,10,1105.22,Cash,Cancelled,Delhi,11052.2,2024,3,13
8717,8718,9659,2024-03-26,TV,Accessories,21,1062.79,Cash,Completed,Pune,22318.59,2024,3,26
8772,8773,8548,2024-03-08,Tablet,Clothing,19,343.45,UPI,Completed,Chennai,6525.55,2024,3,8
8785,8786,3515,2024-03-20,Tablet,Clothing,5,1489.19,Debit Card,Completed,Mumbai,7445.95,2024,3,20
8814,8815,1922,2024-03-12,Mobile,Home Appliances,14,1784.69,UPI,Completed,Kolkata,24985.66,2024,3,12
8843,8844,8042,2024-03-02,TV,Accessories,20,380.71,UPI,Returned,Chennai,7614.2,2024,3,2
8901,8902,6064,2024-03-16,Tablet,Accessories,14,1804.21,PayPal,Completed,Bangalore,25258.94,2024,3,16
8905,8906,2359,2024-03-07,Mobile,Accessories,15,928.34,Cash,Completed,Chennai,13925.1,2024,3,7
8914,8915,1073,2024-03-05,Shoes,Electronics,22,1382.51,PayPal,Completed,Chennai,30415.22,2024,3,5
8930,8931,3865,2024-03-18,Camera,Clothing,5,22.27,Debit Card,Completed,Kolkata,111.35,2024,3,18
8934,8935,6741,2024-03-17,Watch,Accessories,3,223.34,PayPal,Completed,Chennai,670.02,2024,3,17
8960,8961,1264,2024-03-17,Tablet,Clothing,21,2178.51,Cash,Cancelled,Mumbai,45748.71,2024,3,17
8986,8987,6712,2024-03-16,Camera,Clothing,21,2346.68,Credit Card,Returned,Delhi,49280.28,2024,3,16
8991,8992,5675,2024-03-13,Shoes,Home Appliances,4,834.01,UPI,Returned,Chennai,3336.04,2024,3,13
9040,9041,3770,2024-03-13,Headphones,Home Appliances,9,1300.54,Debit Card,Completed,Mumbai,11704.86,2024,3,13
9042,9043,5846,2024-03-23,Camera,Home Appliances,24,272.18,Debit Card,Completed,Mumbai,6532.32,2024,3,23
9061,9062,7908,2024-03-29,Shoes,Clothing,16,116.45,Debit Card,Completed,Kolkata,1863.2,2024,3,29
9078,9079,5994,2024-03-03,Watch,Electronics,22,1158.71,Cash,Cancelled,Pune,25491.62,2024,3,3
9123,9124,7859,2024-03-24,Watch,Clothing,16,449.81,PayPal,Completed,Delhi,7196.96,2024,3,24
9192,9193,3282,2024-03-06,Laptop,Clothing,4,492.52,Debit Card,Cancelled,Hyderabad,1970.08,2024,3,6
9195,9196,2477,2024-03-16,TV,Accessories,15,802.4,UPI,Completed,Hyderabad,12036.0,2024,3,16
9198,9199,6880,2024-03-27,TV,Accessories,20,1429.25,PayPal,Returned,Mumbai,28585.0,2024,3,27
9230,9231,3285,2024-03-12,Shoes,Home Appliances,4,301.72,Cash,Completed,Bangalore,1206.88,2024,3,12
9240,9241,9495,2024-03-05,Laptop,Electronics,1,858.6,Cash,Completed,Pune,858.6,2024,3,5
9255,9256,7635,2024-03-28,Tablet,Accessories,18,1204.98,PayPal,Completed,Kolkata,21689.64,2024,3,28
9267,9268,8876,2024-03-15,Mobile,Accessories,17,1077.13,UPI,Completed,Bangalore,18311.21,2024,3,15
9302,9303,4598,2024-03-16,Headphones,Home Appliances,24,2272.46,Cash,Completed,Pune,54539.04,2024,3,16
9316,9317,8550,2024-03-15,Camera,Electronics,14,2473.49,UPI,Completed,Pune,34628.86,2024,3,15
9331,9332,6397,2024-03-05,Headphones,Home Appliances,6,1304.24,Debit Card,Returned,Hyderabad,7825.44,2024,3,5
9342,9343,5267,2024-03-15,Mobile,Home Appliances,10,446.17,Credit Card,Completed,Bangalore,4461.7,2024,3,15
9347,9348,4659,2024-03-12,Camera,Accessories,20,28.32,Debit Card,Completed,Chennai,566.4,2024,3,12
9366,9367,2797,2024-03-21,TV,Electronics,14,2324.35,UPI,Completed,Chennai,32540.9,2024,3,21
9375,9376,1068,2024-03-28,Watch,Accessories,12,113.68,Credit Card,Completed,Kolkata,1364.16,2024,3,28
9380,9381,7993,2024-03-28,Shoes,Electronics,16,1181.14,UPI,Cancelled,Mumbai,18898.24,2024,3,28
9410,9411,3429,2024-03-08,Tablet,Accessories,8,1434.48,PayPal,Returned,Hyderabad,11475.84,2024,3,8
9455,9456,6790,2024-03-09,Shoes,Clothing,2,889.95,Credit Card,Cancelled,Delhi,1779.9,2024,3,9
9479,9480,8420,2024-03-14,TV,Home Appliances,9,603.42,Cash,Completed,Mumbai,5430.78,2024,3,14
9480,9481,5155,2024-03-16,Headphones,Clothing,16,2488.36,UPI,Completed,Chennai,39813.76,2024,3,16
9483,9484,6691,2024-03-11,Laptop,Electronics,8,738.68,UPI,Cancelled,Delhi,5909.44,2024,3,11
9506,9507,1292,2024-03-24,Mobile,Home Appliances,13,2456.07,PayPal,Cancelled,Mumbai,31928.91,2024,3,24
9508,9509,6120,2024-03-02,Camera,Clothing,13,773.45,Credit Card,Completed,Pune,10054.85,2024,3,2
9571,9572,7877,2024-03-22,Camera,Electronics,22,1434.99,PayPal,Completed,Chennai,31569.78,2024,3,22
9628,9629,2620,2024-03-29,Camera,Home Appliances,3,2418.72,PayPal,Completed,Hyderabad,7256.16,2024,3,29
9629,9630,3952,2024-03-31,Laptop,Accessories,23,528.24,Debit Card,Returned,Mumbai,12149.52,2024,3,31
9643,9644,9243,2024-03-24,TV,Accessories,23,914.59,UPI,Completed,Mumbai,21035.57,2024,3,24
9685,9686,5335,2024-03-05,TV,Electronics,16,2345.4,Debit Card,Returned,Mumbai,37526.4,2024,3,5
9695,9696,2239,2024-03-05,Laptop,Electronics,21,2026.01,Debit Card,Returned,Delhi,42546.21,2024,3,5
9701,9702,1372,2024-03-20,Shoes,Accessories,8,429.87,PayPal,Completed,Chennai,3438.96,2024,3,20
9708,9709,2919,2024-03-31,Watch,Home Appliances,13,1183.14,PayPal,Cancelled,Bangalore,15380.82,2024,3,31
9730,9731,5839,2024-03-14,Laptop,Home Appliances,23,455.25,PayPal,Cancelled,Chennai,10470.75,2024,3,14
9750,9751,5457,2024-03-02,Headphones,Clothing,18,464.93,Debit Card,Returned,Chennai,8368.74,2024,3,2
9776,9777,9473,2024-03-08,Camera,Clothing,12,2127.01,Debit Card,Returned,Bangalore,25524.12,2024,3,8
9785,9786,4898,2024-03-04,Mobile,Clothing,24,2303.25,Credit Card,Cancelled,Bangalore,55278.0,2024,3,4
9788,9789,1938,2024-03-18,Watch,Accessories,13,1366.2,PayPal,Completed,Delhi,17760.6,2024,3,18
