,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
1396,1397,7635,2023-11-17,Camera,Electronics,13,1782.06,PayPal,Completed,Delhi,23166.78,2023,11,17
1400,1401,6179,2024-04-05,Mobile,Electronics,24,1564.58,Credit Card,Cancelled,Hyderabad,37549.92,2024,4,5
1408,1409,2050,2023-06-30,Mobile,Electronics,19,839.88,PayPal,Completed,Chennai,15957.72,2023,6,30
1416,1417,3946,2023-09-14,Watch,Electronics,20,803.2,Cash,Completed,Chennai,16064.0,2023,9,14
1429,1430,6463,2023-08-16,Headphones,Electronics,6,771.06,Cash,Cancelled,Bangalore,4626.36,2023,8,16
1430,1431,1583,2023-08-24,Watch,Electronics,2,2204.29,Credit Card,Completed,Kolkata,4408.58,2023,8,24
1431,1432,9586,2024-01-01,TV,Electronics,20,1571.95,Debit Card,Completed,Mumbai,31439.0,2024,1,1
1436,1437,9357,2024-09-24,TV,Electronics,12,1770.32,Debit Card,Completed,Hyderabad,21243.84,2024,9,24
1438,1439,6420,2023-11-27,Shoes,Electronics,23,1731.49,Debit Card,Completed,Hyderabad,39824.27,2023,11,27
1440,1441,3043,2024-06-20,Laptop,Electronics,3,1384.13,Cash,Completed,Kolkata,4152.39,2024,6,20
1441,1442,5197,2024-05-19,Tablet,Electronics,19,2234.03,Credit Card,Completed,Chennai,42446.57,2024,5,19
1444,1445,1213,2023-07-12,Tablet,Electronics,8,2087.56,UPI,Completed,Kolkata,16700.48,2023,7,12
1448,1449,6791,2024-07-05,Watch,Electronics,4,2272.67,Credit Card,Cancelled,Chennai,9090.68,2024,7,5
1450,1451,3720,2024-03-06,Tablet,Electronics,4,2156.34,UPI,Completed,Pune,8625.36,2024,3,6
1452,1453,7047,2024-03-02,Headphones,Electronics,16,2202.71,Cash,Cancelled,Chennai,35243.36,2024,3,2
1455,1456,7368,2023-04-13,Mobile,Electronics,9,484.39,Credit Card,Completed,Mumbai,4359.51,2023,4,13
1457,1458,7732,2024-11-04,Camera,Electronics,8,2244.96,UPI,Completed,Mumbai,17959.68,2024,11,4
1460,1461,4174,2023-08-07,Laptop,Electronics,23,2371.73,UPI,Completed,Mumbai,54549.79,2023,8,7
1465,1466,1105,2023-03-13,Mobile,Electronics,9,2337.23,Credit Card,Completed,Bangalore,21035.07,2023,3,13
1475,1476,4144,2024-09-12,Camera,Electronics,23,1980.25,PayPal,Completed,Bangalore,45545.75,2024,9,12
1479,1480,4911,2023-11-15,Tablet,Electronics,21,1875.62,PayPal,Completed,Chennai,39388.02,2023,11,15
1484,1485,1207,2024-03-02,Shoes,Electronics,18,881.27,Cash,Completed,Kolkata,15862.86,2024,3,2
1486,1487,1021,2023-08-03,Camera,Electronics,14,1859.19,Cash,Completed,Mumbai,26028.66,2023,8,3
1488,1489,1894,2024-06-24,Mobile,Electronics,5,1626.51,Debit Card,Completed,Kolkata,8132.55,2024,6,24
1489,1490,1514,2024-09-01,Camera,Electronics,3,2009.44,Cash,Returned,Chennai,6028.32,2024,9,1
1499,1500,4427,2024-02-06,Headphones,Electronics,10,2174.6,UPI,Cancelled,Delhi,21746.0,2024,2,6
1502,1503,3356,2023-12-10,Mobile,Electronics,8,2165.1,PayPal,Completed,Delhi,17320.8,2023,12,10
1517,1518,1158,2024-02-25,Mobile,Electronics,13,1248.16,PayPal,Cancelled,Hyderabad,16226.08,2024,2,25
1526,1527,5703,2024-04-07,Shoes,Electronics,15,1452.18,Credit Card,Completed,Chennai,21782.7,2024,4,7
1529,1530,2394,2023-11-26,Mobile,Electronics,17,866.51,UPI,Completed,Kolkata,14730.67,2023,11,26
1539,1540,1001,2024-02-14,Tablet,Electronics,9,1319.48,PayPal,Completed,Hyderabad,11875.32,2024,2,14
1540,1541,1374,2023-12-26,TV,Electronics,10,969.53,PayPal,Completed,Chennai,9695.3,2023,12,26
1541,1542,5648,2023-05-01,Camera,Electronics,16,256.94,UPI,Completed,Hyderabad,4111.04,2023,5,1
1543,1544,2525,2024-12-17,Laptop,Electronics,19,1421.37,Cash,Completed,Hyderabad,27006.03,2024,12,17
1553,1554,3113,2023-01-27,Camera,Electronics,3,2287.81,Cash,Completed,Kolkata,6863.43,2023,1,27
1559,1560,7430,2024-04-16,Watch,Electronics,18,2268.83,Credit Card,Completed,Mumbai,40838.94,2024,4,16
1567,1568,7276,2023-06-10,Watch,Electronics,18,1422.73,UPI,Completed,Kolkata,25609.14,2023,6,10
1573,1574,7099,2024-02-11,Laptop,Electronics,8,2199.44,Credit Card,Completed,Delhi,17595.52,2024,2,11
1576,1577,7052,2023-03-29,Headphones,Electronics,19,1232.56,PayPal,Completed,Kolkata,23418.64,2023,3,29
1597,1598,5585,2023-03-04,Camera,Electronics,16,304.31,Cash,Completed,Bangalore,4868.96,2023,3,4
1608,1609,7570,2024-09-09,Watch,Electronics,3,1420.68,PayPal,Completed,Bangalore,4262.04,2024,9,9
1613,1614,6757,2024-05-18,Laptop,Electronics,10,1299.31,PayPal,Completed,Mumbai,12993.1,2024,5,18
1637,1638,6105,2024-09-20,Watch,Electronics,10,2444.95,Cash,Completed,Chennai,24449.5,2024,9,20
1641,1642,6704,2023-11-27,Shoes,Electronics,8,1401.98,Debit Card,Cancelled,Chennai,11215.84,2023,11,27
1644,1645,7924,2023-09-11,Watch,Electronics,8,1843.78,Credit Card,Completed,Kolkata,14750.24,2023,9,11
1645,1646,4828,2023-09-24,Shoes,Electronics,23,1972.45,Cash,Completed,Mumbai,45366.35,2023,9,24
1648,1649,8114,2024-07-04,TV,Electronics,13,461.37,Credit Card,Returned,Bangalore,5997.81,2024,7,4
1655,1656,2388,2023-12-17,TV,Electronics,17,1870.4,Credit Card,Completed,Bangalore,31796.8,2023,12,17
1664,1665,5806,2023-07-20,TV,Electronics,19,1510.74,Credit Card,Completed,Mumbai,28704.06,2023,7,20
1674,1675,7228,2024-01-29,Mobile,Electronics,6,885.63,Credit Card,Returned,Delhi,5313.78,2024,1,29
1678,1679,5760,2023-05-24,Laptop,Electronics,8,931.95,Cash,Completed,Mumbai,7455.6,2023,5,24
1682,1683,9234,2024-09-14,Shoes,Electronics,10,2118.21,Debit Card,Returned,Kolkata,21182.1,2024,9,14
1683,1684,6445,2023-03-10,Camera,Electronics,23,468.44,PayPal,Cancelled,Bangalore,10774.12,2023,3,10
1684,1685,7570,2024-03-29,Mobile,Electronics,4,1512.4,PayPal,Completed,Chennai,6049.6,2024,3,29
1688,1689,6243,2024-07-30,Mobile,Electronics,18,1838.2,UPI,Completed,Delhi,33087.6,2024,7,30
1690,1691,7936,2023-08-22,TV,Electronics,19,2049.69,Debit Card,Completed,Delhi,38944.11,2023,8,22
1693,1694,1140,2024-08-13,Watch,Electronics,19,2138.66,Credit Card,Returned,Delhi,40634.54,2024,8,13
1715,1716,7441,2023-07-23,Camera,Electronics,17,649.29,UPI,Cancelled,Bangalore,11037.93,2023,7,23
1730,1731,7295,2023-03-11,Mobile,Electronics,23,2270.68,Debit Card,Completed,Delhi,52225.64,2023,3,11
1733,1734,4225,2023-04-02,Headphones,Electronics,6,796.93,UPI,Returned,Hyderabad,4781.58,2023,4,2
1740,1741,4273,2024-05-21,TV,Electronics,7,2025.67,Debit Card,Completed,Delhi,14179.69,2024,5,21
1741,1742,8000,2023-12-09,Laptop,Electronics,8,784.61,Credit Card,Completed,Bangalore,6276.88,2023,12,9
1743,1744,6010,2024-04-16,TV,Electronics,17,323.6,Cash,Cancelled,Delhi,5501.2,2024,4,16
1747,1748,2249,2024-03-17,TV,Electronics,23,1039.41,UPI,Cancelled,Pune,23906.43,2024,3,17
1755,1756,2100,2023-08-11,Shoes,Electronics,21,2294.37,PayPal,Completed,Mumbai,48181.77,2023,8,11
1756,1757,7652,2023-07-11,TV,Electronics,23,792.64,Credit Card,Cancelled,Chennai,18230.72,2023,7,11
1758,1759,8421,2024-03-15,Camera,Electronics,24,1326.18,Credit Card,Completed,Kolkata,31828.32,2024,3,15
1769,1770,7764,2023-04-04,Watch,Electronics,7,1029.82,PayPal,Cancelled,Pune,7208.74,2023,4,4
1772,1773,1072,2023-07-24,Camera,Electronics,19,1820.06,UPI,Completed,Chennai,34581.14,2023,7,24
1774,1775,6189,2023-09-17,Laptop,Electronics,19,1421.65,UPI,Completed,Mumbai,27011.35,2023,9,17
1777,1778,2804,2024-01-26,Tablet,Electronics,24,2464.92,PayPal,Cancelled,Hyderabad,59158.08,2024,1,26
1781,1782,3475,2024-03-26,Tablet,Electronics,9,1400.57,Cash,Completed,Hyderabad,12605.13,2024,3,26
1783,1784,5255,2024-10-08,Mobile,Electronics,5,2486.72,Debit Card,Cancelled,Delhi,12433.6,2024,10,8
1789,1790,8426,2024-01-12,Watch,Electronics,12,1346.47,Credit Card,Completed,Bangalore,16157.64,2024,1,12
1791,1792,6249,2023-01-18,Laptop,Electronics,6,1750.14,Cash,Completed,Pune,10500.84,2023,1,18
1794,1795,4874,2024-12-02,Shoes,Electronics,23,1478.5,Debit Card,Cancelled,Hyderabad,34005.5,2024,12,2
1804,1805,4719,2023-09-24,Mobile,Electronics,8,1317.51,Cash,Completed,Chennai,10540.08,2023,9,24
1808,1809,8446,2024-11-23,TV,Electronics,11,641.92,PayPal,Returned,Mumbai,7061.12,2024,11,23
1814,1815,1285,2024-07-05,Tablet,Electronics,16,2404.02,Debit Card,Completed,Pune,38464.32,2024,7,5
1816,1817,5037,2024-04-28,Headphones,Electronics,3,1523.64,Credit Card,Completed,Mumbai,4570.92,2024,4,28
1821,1822,2012,2024-02-26,Shoes,Electronics,12,757.64,Cash,Completed,Chennai,9091.68,2024,2,26
1827,1828,3408,2023-05-29,Mobile,Electronics,5,1754.54,Credit Card,Completed,Pune,8772.7,2023,5,29
1831,1832,6962,2024-06-06,Headphones,Electronics,15,472.57,Credit Card,Completed,Hyderabad,7088.55,2024,6,6
1833,1834,8574,2023-10-10,Shoes,Electronics,19,484.34,UPI,Completed,Kolkata,9202.46,2023,10,10
1840,1841,5437,2024-12-21,Laptop,Electronics,16,1181.18,Credit Card,Completed,Pune,18898.88,2024,12,21
1848,1849,8629,2024-09-11,Shoes,Electronics,21,568.97,UPI,Completed,Bangalore,11948.37,2024,9,11
1850,1851,4138,2023-08-16,Mobile,Electronics,4,1672.88,UPI,Cancelled,Bangalore,6691.52,2023,8,16
1857,1858,3978,2024-12-02,Camera,Electronics,20,300.61,UPI,Completed,Chennai,6012.2,2024,12,2
1864,1865,9286,2023-05-06,TV,Electronics,14,782.99,Credit Card,Completed,Chennai,10961.86,2023,5,6
1881,1882,9734,2024-11-17,Camera,Electronics,2,2101.37,PayPal,Completed,Hyderabad,4202.74,2024,11,17
1884,1885,4036,2024-04-05,Camera,Electronics,7,1417.56,Cash,Cancelled,Bangalore,9922.92,2024,4,5
1888,1889,2884,2023-02-20,Mobile,Electronics,8,589.09,PayPal,Completed,Kolkata,4712.72,2023,2,20
1897,1898,4850,2024-05-19,Mobile,Electronics,15,378.52,Credit Card,Completed,Pune,5677.8,2024,5,19
1902,1903,6448,2024-09-19,Headphones,Electronics,4,1352.01,Cash,Cancelled,Kolkata,5408.04,2024,9,19
1903,1904,2179,2024-05-09,Mobile,Electronics,16,1744.85,Cash,Cancelled,Mumbai,27917.6,2024,5,9
1904,1905,7406,2023-06-23,Tablet,Electronics,23,827.56,PayPal,Completed,Mumbai,19033.88,2023,6,23
1909,1910,6671,2024-07-16,Headphones,Electronics,6,1084.95,UPI,Cancelled,Chennai,6509.7,2024,7,16
1910,1911,7928,2023-07-30,Camera,Electronics,13,1365.05,Cash,Completed,Bangalore,17745.65,2023,7,30
1912,1913,2403,2024-07-06,Headphones,Electronics,20,1755.01,Cash,Completed,Bangalore,35100.2,2024,7,6
1913,1914,4292,2023-11-07,Laptop,Electronics,8,2138.03,Debit Card,Completed,Kolkata,17104.24,2023,11,7
1922,1923,2549,2023-02-23,Mobile,Electronics,14,448.55,Cash,Completed,Pune,6279.7,2023,2,23
1931,1932,7793,2024-01-29,Watch,Electronics,17,963.1,UPI,Completed,Chennai,16372.7,2024,1,29
1932,1933,8638,2023-12-22,Tablet,Electronics,9,1228.91,Cash,Completed,Bangalore,11060.19,2023,12,22
1944,1945,5592,2024-12-07,Shoes,Electronics,22,2329.86,PayPal,Completed,Mumbai,51256.92,2024,12,7
1945,1946,5795,2024-03-25,TV,Electronics,18,2367.35,PayPal,Completed,Delhi,42612.3,2024,3,25
1948,1949,3355,2024-04-12,Laptop,Electronics,18,1677.01,Cash,Completed,Kolkata,30186.18,2024,4,12
1953,1954,5719,2024-05-28,Mobile,Electronics,3,1385.94,Cash,Completed,Chennai,4157.82,2024,5,28
1973,1974,3279,2024-08-18,Mobile,Electronics,20,1849.75,PayPal,Completed,Bangalore,36995.0,2024,8,18
1978,1979,7869,2024-11-06,Tablet,Electronics,8,1611.88,UPI,Completed,Pune,12895.04,2024,11,6
1980,1981,8088,2024-06-28,Watch,Electronics,19,1283.5,Cash,Completed,Delhi,24386.5,2024,6,28
1981,1982,1078,2023-02-22,Headphones,Electronics,13,350.2,PayPal,Completed,Chennai,4552.6,2023,2,22
1983,1984,8099,2024-12-14,Mobile,Electronics,15,1213.42,Cash,Completed,Hyderabad,18201.3,2024,12,14
1984,1985,4926,2023-02-07,Laptop,Electronics,4,2287.22,PayPal,Completed,Pune,9148.88,2023,2,7
1986,1987,8083,2023-09-18,TV,Electronics,20,1999.16,Debit Card,Completed,Bangalore,39983.2,2023,9,18
1990,1991,4456,2024-02-29,Tablet,Electronics,19,2152.73,UPI,Returned,Kolkata,40901.87,2024,2,29
1991,1992,8788,2023-01-05,Laptop,Electronics,17,522.79,Cash,Cancelled,Chennai,8887.43,2023,1,5
1997,1998,7420,2024-03-28,Shoes,Electronics,13,308.1,PayPal,Completed,Pune,4005.3,2024,3,28
1998,1999,1365,2023-07-19,Camera,Electronics,4,1585.85,Cash,Completed,Chennai,6343.4,2023,7,19
2031,2032,6784,2023-06-11,TV,Electronics,13,1795.66,Credit Card,Completed,Mumbai,23343.58,2023,6,11
2034,2035,5941,2023-01-16,Camera,Electronics,17,1380.67,PayPal,Completed,Bangalore,23471.39,2023,1,16
2035,2036,7267,2024-09-11,Laptop,Electronics,10,1634.8,UPI,Completed,Mumbai,16348.0,2024,9,11
2039,2040,3160,2023-03-14,Headphones,Electronics,23,856.34,Credit Card,Completed,Delhi,19695.82,2023,3,14
2046,2047,3196,2023-09-08,Shoes,Electronics,14,357.87,UPI,Returned,Bangalore,5010.18,2023,9,8
2048,2049,1301,2023-10-12,Laptop,Electronics,11,1018.09,Credit Card,Completed,Pune,11198.99,2023,10,12
2053,2054,9853,2024-10-14,Camera,Electronics,14,1685.23,Debit Card,Returned,Chennai,23593.22,2024,10,14
2057,2058,5558,2023-08-12,Watch,Electronics,24,1505.59,UPI,Cancelled,Delhi,36134.16,2023,8,12
2060,2061,5082,2023-09-07,TV,Electronics,17,1319.15,Credit Card,Cancelled,Bangalore,22425.55,2023,9,7
2062,2063,9652,2023-11-04,Laptop,Electronics,9,2452.7,Credit Card,Completed,Mumbai,22074.3,2023,11,4
2064,2065,2724,2023-07-11,Camera,Electronics,19,464.01,UPI,Completed,Hyderabad,8816.19,2023,7,11
2065,2066,2376,2024-11-28,Mobile,Electronics,20,772.76,UPI,Completed,Hyderabad,15455.2,2024,11,28
2067,2068,9894,2023-12-05,Headphones,Electronics,10,578.46,UPI,Completed,Mumbai,5784.6,2023,12,5
2070,2071,1022,2023-01-06,TV,Electronics,6,1141.81,UPI,Returned,Mumbai,6850.86,2023,1,6
2071,2072,3460,2023-05-21,TV,Electronics,19,2334.52,UPI,Completed,Hyderabad,44355.88,2023,5,21
2081,2082,6995,2024-07-23,Mobile,Electronics,13,528.53,PayPal,Completed,Hyderabad,6870.89,2024,7,23
2092,2093,3159,2024-03-14,Headphones,Electronics,5,2043.74,PayPal,Completed,Delhi,10218.7,2024,3,14
2096,2097,3649,2024-11-28,Camera,Electronics,17,2497.48,Cash,Completed,Kolkata,42457.16,2024,11,28
2097,2098,9505,2023-12-27,Laptop,Electronics,17,1014.19,Debit Card,Returned,Kolkata,17241.23,2023,12,27
2103,2104,3634,2023-07-30,TV,Electronics,17,1825.22,Debit Card,Completed,Chennai,31028.74,2023,7,30
2107,2108,6110,2024-07-02,Tablet,Electronics,14,912.68,Debit Card,Completed,Mumbai,12777.52,2024,7,2
2112,2113,3179,2024-11-19,Watch,Electronics,18,2216.21,UPI,Completed,Mumbai,39891.78,2024,11,19
2114,2115,2929,2024-12-03,Laptop,Electronics,4,2313.37,Cash,Completed,Mumbai,9253.48,2024,12,3
2115,2116,2013,2023-04-09,Camera,Electronics,6,822.77,Credit Card,Completed,Chennai,4936.62,2023,4,9
2116,2117,1226,2024-09-15,TV,Electronics,2,2197.57,Cash,Returned,Bangalore,4395.14,2024,9,15
2121,2122,3023,2024-07-27,Watch,Electronics,6,1249.01,Debit Card,Completed,Pune,7494.06,2024,7,27
2124,2125,2080,2023-11-26,Headphones,Electronics,17,1543.44,Credit Card,Completed,Pune,26238.48,2023,11,26
2133,2134,1161,2024-04-11,Shoes,Electronics,20,295.4,UPI,Completed,Pune,5908.0,2024,4,11
2143,2144,9623,2023-01-05,TV,Electronics,19,422.81,Cash,Cancelled,Delhi,8033.39,2023,1,5
2145,2146,7256,2024-01-20,Mobile,Electronics,21,962.19,PayPal,Returned,Bangalore,20205.99,2024,1,20
2147,2148,1830,2024-07-08,Laptop,Electronics,14,1724.36,UPI,Completed,Mumbai,24141.04,2024,7,8
2157,2158,9590,2023-12-10,TV,Electronics,22,1627.12,PayPal,Returned,Chennai,35796.64,2023,12,10
2161,2162,9266,2023-03-03,Mobile,Electronics,9,890.79,Credit Card,Cancelled,Pune,8017.11,2023,3,3
2165,2166,9329,2024-03-10,TV,Electronics,4,1613.06,Cash,Completed,Bangalore,6452.24,2024,3,10
2166,2167,3097,2023-10-19,Headphones,Electronics,8,2379.41,Credit Card,Completed,Pune,19035.28,2023,10,19
2180,2181,3096,2023-12-01,TV,Electronics,9,1183.23,Credit Card,Completed,Bangalore,10649.07,2023,12,1
2181,2182,9895,2024-10-20,Headphones,Electronics,11,1262.84,Cash,Cancelled,Delhi,13891.24,2024,10,20
2190,2191,8531,2023-03-12,Headphones,Electronics,6,1753.08,Credit Card,Cancelled,Hyderabad,10518.48,2023,3,12
2196,2197,2431,2023-10-28,Tablet,Electronics,11,499.49,Cash,Completed,Bangalore,5494.39,2023,10,28
2198,2199,5998,2024-08-10,Headphones,Electronics,19,771.43,Cash,Completed,Bangalore,14657.17,2024,8,10
2203,2204,1631,2023-01-02,Headphones,Electronics,21,961.0,PayPal,Completed,Mumbai,20181.0,2023,1,2
2204,2205,1905,2024-09-25,Mobile,Electronics,24,1285.25,PayPal,Completed,Delhi,30846.0,2024,9,25
2221,2222,6591,2024-03-12,Tablet,Electronics,6,1205.85,UPI,Cancelled,Mumbai,7235.1,2024,3,12
2232,2233,2753,2023-03-01,Watch,Electronics,11,1586.38,PayPal,Completed,Kolkata,17450.18,2023,3,1
2234,2235,2938,2024-05-04,Headphones,Electronics,16,2017.53,PayPal,Completed,Hyderabad,32280.48,2024,5,4
2235,2236,9562,2024-12-14,Tablet,Electronics,13,455.84,UPI,Cancelled,Hyderabad,5925.92,2024,12,14
2236,2237,6976,2023-02-05,TV,Electronics,10,489.93,UPI,Cancelled,Chennai,4899.3,2023,2,5
2237,2238,7588,2024-06-14,TV,Electronics,19,1429.27,PayPal,Completed,Kolkata,27156.13,2024,6,14
2241,2242,8875,2024-07-06,Headphones,Electronics,3,2082.47,PayPal,Completed,Chennai,6247.41,2024,7,6
2245,2246,3336,2023-09-02,Mobile,Electronics,12,1379.85,Cash,Cancelled,Bangalore,16558.2,2023,9,2
2251,2252,7566,2024-04-01,Headphones,Electronics,12,1269.0,UPI,Completed,Delhi,15228.0,2024,4,1
2252,2253,5624,2024-03-12,Camera,Electronics,18,1298.19,Credit Card,Returned,Delhi,23367.42,2024,3,12
2260,2261,4750,2024-03-09,Watch,Electronics,19,1204.94,Cash,Cancelled,Bangalore,22893.86,2024,3,9
2266,2267,1610,2024-09-12,TV,Electronics,7,696.66,Credit Card,Completed,Hyderabad,4876.62,2024,9,12
2277,2278,3105,2024-01-01,Camera,Electronics,23,1552.01,PayPal,Completed,Mumbai,35696.23,2024,1,1
2278,2279,4867,2023-06-23,TV,Electronics,10,1495.08,PayPal,Completed,Bangalore,14950.8,2023,6,23
2282,2283,6879,2024-05-04,Shoes,Electronics,17,2234.65,UPI,Completed,Mumbai,37989.05,2024,5,4
2284,2285,8264,2024-09-08,Shoes,Electronics,9,2412.37,UPI,Completed,Kolkata,21711.33,2024,9,8
2297,2298,1475,2023-07-05,Tablet,Electronics,12,333.92,PayPal,Returned,Delhi,4007.04,2023,7,5
2302,2303,6000,2024-02-09,TV,Electronics,9,1757.96,Debit Card,Completed,Pune,15821.64,2024,2,9
2308,2309,7971,2023-06-06,Camera,Electronics,18,889.29,PayPal,Cancelled,Chennai,16007.22,2023,6,6
2311,2312,5943,2023-07-15,Watch,Electronics,19,2448.18,PayPal,Completed,Chennai,46515.42,2023,7,15
2313,2314,1258,2023-04-19,Shoes,Electronics,5,1138.09,Credit Card,Completed,Pune,5690.45,2023,4,19
2316,2317,5135,2023-03-05,Shoes,Electronics,9,1911.22,Credit Card,Cancelled,Chennai,17200.98,2023,3,5
2324,2325,9804,2024-05-14,Laptop,Electronics,12,730.36,Credit Card,Completed,Pune,8764.32,2024,5,14
2328,2329,6906,2024-06-23,Shoes,Electronics,22,1757.28,Cash,Completed,Chennai,38660.16,2024,6,23
2330,2331,8183,2024-05-08,Laptop,Electronics,10,936.88,UPI,Completed,Chennai,9368.8,2024,5,8
2345,2346,7274,2024-01-17,Camera,Electronics,16,1494.5,Cash,Completed,Delhi,23912.0,2024,1,17
2346,2347,4864,2024-12-17,Tablet,Electronics,22,573.14,PayPal,Returned,Pune,12609.08,2024,12,17
2350,2351,1264,2023-01-24,Tablet,Electronics,21,2047.67,Cash,Completed,Mumbai,43001.07,2023,1,24
2357,2358,5079,2024-10-19,Laptop,Electronics,20,557.52,Credit Card,Completed,Pune,11150.4,2024,10,19
2361,2362,9381,2024-12-24,Tablet,Electronics,13,1098.82,Debit Card,Completed,Pune,14284.66,2024,12,24
2366,2367,8096,2023-01-19,Mobile,Electronics,14,428.1,UPI,Completed,Delhi,5993.4,2023,1,19
2368,2369,7416,2023-09-27,Camera,Electronics,4,2105.29,Credit Card,Completed,Delhi,8421.16,2023,9,27
2379,2380,7344,2023-06-14,Shoes,Electronics,21,785.02,Credit Card,Completed,Mumbai,16485.42,2023,6,14
2388,2389,6925,2024-01-07,Headphones,Electronics,11,465.33,PayPal,Completed,Chennai,5118.63,2024,1,7
2390,2391,5628,2024-05-31,Headphones,Electronics,12,945.05,Cash,Completed,Pune,11340.6,2024,5,31
2397,2398,5646,2023-06-02,TV,Electronics,19,1213.4,Debit Card,Completed,Kolkata,23054.6,2023,6,2
2400,2401,8374,2024-04-24,Headphones,Electronics,7,2097.07,Credit Card,Cancelled,Delhi,14679.49,2024,4,24
2414,2415,7142,2023-06-21,Camera,Electronics,7,2192.19,UPI,Completed,Hyderabad,15345.33,2023,6,21
2423,2424,2967,2023-09-14,Watch,Electronics,15,509.49,Credit Card,Cancelled,Delhi,7642.35,2023,9,14
2426,2427,8789,2024-11-09,TV,Electronics,8,1162.74,Debit Card,Returned,Chennai,9301.92,2024,11,9
2436,2437,1933,2023-04-15,Laptop,Electronics,10,1792.15,Credit Card,Completed,Delhi,17921.5,2023,4,15
2444,2445,6827,2024-07-05,Camera,Electronics,23,1391.35,Debit Card,Completed,Pune,32001.05,2024,7,5
2448,2449,8789,2024-11-19,Camera,Electronics,12,1113.69,Debit Card,Cancelled,Pune,13364.28,2024,11,19
2460,2461,2348,2024-10-07,Headphones,Electronics,23,1777.12,Cash,Cancelled,Chennai,40873.76,2024,10,7
2462,2463,8156,2023-10-17,Headphones,Electronics,12,1231.61,Debit Card,Completed,Delhi,14779.32,2023,10,17
2464,2465,8368,2024-01-30,Tablet,Electronics,10,405.44,PayPal,Completed,Hyderabad,4054.4,2024,1,30
2488,2489,8429,2023-06-08,Headphones,Electronics,13,2260.49,PayPal,Completed,Kolkata,29386.37,2023,6,8
2489,2490,3261,2023-06-01,TV,Electronics,8,843.2,Cash,Completed,Bangalore,6745.6,2023,6,1
2499,2500,9333,2023-04-07,Headphones,Electronics,21,2198.52,UPI,Completed,Hyderabad,46168.92,2023,4,7
2511,2512,5987,2024-10-04,TV,Electronics,21,382.55,Credit Card,Completed,Delhi,8033.55,2024,10,4
2512,2513,5697,2024-04-12,Watch,Electronics,14,534.5,Cash,Completed,Hyderabad,7483.0,2024,4,12
2520,2521,6463,2024-08-03,Mobile,Electronics,17,2091.81,UPI,Completed,Hyderabad,35560.77,2024,8,3
2523,2524,1855,2023-08-15,Headphones,Electronics,22,609.76,Cash,Cancelled,Hyderabad,13414.72,2023,8,15
2525,2526,1182,2024-04-02,Watch,Electronics,14,2434.34,PayPal,Completed,Bangalore,34080.76,2024,4,2
